order_date,order_id,pickup_district,dropoff_district,distance,parent_service_id,hour,service,pooling_internal,total_pooling,region,label,driver_fee,first_pooling,last_pooling,cod,partner_fee,buoi,weekday_number,demand
7/19/2025,25JVVCBZ,Quận Ba Đình,Quận Bắc Từ Liêm,6.42,HAN-SAMEDAY-INTERNAL,7,SAMEDAY,1,1,HAN,INTERNAL,24926,2,2,0,25000,morning,7,4
7/19/2025,25FCWB81,Quận Hai Bà Trưng,Quận Cầu Giấy,9.56,HAN-POOL,11,SAMEDAY,3,4,HAN,POOL,49000,30,99,0,29000,morning,7,45
7/19/2025,25EQAT8I,Quận Tây Hồ,Quận Hoàng Mai,11.92,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,48158.33,0,0,250000,37000,morning,7,21
7/19/2025,25X9JFKE,Quận Hà Đông,Quận Long Biên,18.66,HAN-POOL,11,SAMEDAY,0,1,HAN,POOL,92000,96,96,799000,44000,morning,7,57
7/19/2025,25BKGZ7I,Quận Long Biên,Quận Bắc Từ Liêm,19.01,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,44026.5,5,5,0,47000,afternoon,7,49
7/19/2025,25DIUDUI,Quận Long Biên,Quận Tây Hồ,13.67,HAN-POOL,9,SAMEDAY,2,3,HAN,POOL,69000,18,96,0,33000,morning,7,57
7/19/2025,25PNJ8HB,Quận Nam Từ Liêm,Quận Hoàng Mai,7.6,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,2,2,HAN,INTERNAL,25278.67,38,67,0,25000,morning,7,45
7/19/2025,25AIK10M,Quận Hoàng Mai,Quận Thanh Xuân,7.4,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,28712.17,22,22,0,28000,morning,7,83
7/19/2025,25DZCLSJ,Quận Hai Bà Trưng,Quận Hoàng Mai,5.29,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,24486.67,14,26,0,25000,morning,7,50
7/19/2025,25DZLKVO,Quận Hà Đông,Quận Nam Từ Liêm,8.54,HAN-POOL,11,SAMEDAY,3,4,HAN,POOL,44000,7,96,0,29000,morning,7,57
7/19/2025,253BEQV1,Quận Hoàng Mai,Quận Long Biên,13.86,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,40702.33,6,6,0,38000,morning,7,69
7/19/2025,259UDIPG,Quận Đống Đa,Quận Bắc Từ Liêm,8.95,HAN-POOL,12,SAMEDAY,3,4,HAN,POOL,47000,22,100,0,31000,morning,7,34
7/19/2025,25ZRQ2DF,Quận Hoàng Mai,Quận Hà Đông,10.87,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,40103.67,17,17,0,41000,afternoon,7,77
7/19/2025,25DKL98E,Quận Đống Đa,Quận Long Biên,9.76,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,35832,8,28,0,25000,morning,7,33
7/19/2025,25PHIN16,Quận Long Biên,Quận Nam Từ Liêm,12.39,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,43183.67,20,20,265000,38000,morning,7,48
7/19/2025,25AWPLK6,Quận Nam Từ Liêm,Quận Nam Từ Liêm,4.95,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,5,5,HAN,INTERNAL,36313.5,10,100,0,29000,morning,7,40
7/19/2025,25LXXDXP,Quận Bắc Từ Liêm,Quận Đống Đa,8.97,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,2,2,HAN,INTERNAL,35226.8,45,71,292500,31000,afternoon,7,35
7/19/2025,25YKH9QF,Quận Hà Đông,Quận Cầu Giấy,12.08,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,58213.5,51,95,0,38000,morning,7,78
7/19/2025,256PSHWX,Quận Hai Bà Trưng,Quận Hà Đông,16.47,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,HAN,INTERNAL,46198.67,10,33,300000,45000,morning,7,45
7/19/2025,25JS8ND8,Quận Hoàng Mai,Quận Bắc Từ Liêm,14.95,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,38985,50,50,0,38000,morning,7,83
7/19/2025,259K3RZU,Quận Bắc Từ Liêm,Quận Đống Đa,7.99,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,30155.4,42,63,0,25000,morning,7,55
7/19/2025,25GI6SE2,Huyện Thanh Trì,Quận Bắc Từ Liêm,13.66,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,31295.33,3,43,0,33000,morning,7,42
7/19/2025,25QI5DXQ,Quận Bắc Từ Liêm,Quận Thanh Xuân,9.84,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,34490.25,42,42,1000000,25000,morning,7,55
7/19/2025,25OYLO6R,Quận Đống Đa,Quận Cầu Giấy,6.05,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,5,5,HAN,INTERNAL,24826.83,0,4,0,31000,afternoon,7,52
7/19/2025,25DLEP18,Quận Bắc Từ Liêm,Quận Hà Đông,12.61,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,37589.17,75,75,0,41000,morning,7,32
7/19/2025,251XHBVC,Quận Long Biên,Quận Thanh Xuân,11.88,HAN-POOL,16,SAMEDAY,1,2,HAN,POOL,76000,6,85,0,41000,afternoon,7,9
7/19/2025,257M43XY,Quận Nam Từ Liêm,Quận Hoàng Mai,12.31,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,4,4,HAN,INTERNAL,36962.2,6,92,950000,33000,morning,7,45
7/19/2025,25KLURG8,Quận Hà Đông,Quận Hoàng Mai,14.32,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,43987,45,45,0,41000,morning,7,41
7/19/2025,25CQFPXU,Quận Bắc Từ Liêm,Quận Hà Đông,16.2,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,47800.4,8,8,340000,45000,morning,7,42
7/19/2025,25A42KRW,Quận Đống Đa,Quận Hoàn Kiếm,7.95,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,35556.6,86,86,0,30000,morning,7,34
7/19/2025,2594FNAV,Quận Long Biên,Quận Hà Đông,14.56,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,43713.6,4,4,460000,41000,morning,7,33
7/19/2025,25ZFQBT2,Quận Hai Bà Trưng,Quận Tây Hồ,10.19,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,41396.67,0,0,315000,41000,afternoon,7,47
7/19/2025,25MAUE7E,Quận Long Biên,Quận Hoàn Kiếm,10.46,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,35005.33,1,1,600000,33000,morning,7,57
7/19/2025,2509PEMZ,Quận Thanh Xuân,Quận Hoàng Mai,8.92,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,32661.2,11,11,0,25000,morning,7,36
7/19/2025,25VHHRRT,Quận Hoàn Kiếm,Quận Hà Đông,16.88,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,47989,71,91,0,45000,morning,7,18
7/19/2025,25S57H09,Quận Nam Từ Liêm,Quận Hai Bà Trưng,13.88,HAN-POOL,11,SAMEDAY,0,1,HAN,POOL,70000,96,96,0,38000,morning,7,52
7/19/2025,255V6GJ2,Quận Đống Đa,Quận Hà Đông,10.89,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,4,4,HAN,INTERNAL,40149.33,3,69,0,38000,morning,7,54
7/19/2025,25Q4NHYJ,Quận Ba Đình,Quận Bắc Từ Liêm,8.71,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,21907.33,3,3,700000,25000,morning,7,31
7/19/2025,255LTSYE,Quận Đống Đa,Quận Hà Đông,11.88,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,49020,5,45,0,33000,morning,7,33
7/19/2025,25X7QWO9,Quận Hà Đông,Quận Thanh Xuân,7.79,HAN-POOL,8,SAMEDAY,4,5,HAN,POOL,41000,9,117,0,25000,morning,7,75
7/19/2025,25QZ23ST,Quận Cầu Giấy,Quận Hoàn Kiếm,5.91,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,31057.2,5,5,550000,25000,morning,7,44
7/19/2025,25BOV4XO,Huyện Thanh Trì,Quận Cầu Giấy,13.51,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,38410,17,17,580000,38000,morning,7,38
7/19/2025,250IG57N,Quận Bắc Từ Liêm,Quận Long Biên,14.28,HAN-POOL,7,SAMEDAY,0,1,HAN,POOL,65000,97,97,0,33000,morning,7,9
7/19/2025,258KPK7B,Huyện Thanh Trì,Quận Tây Hồ,9.8,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,3,3,HAN,INTERNAL,29315.33,6,45,0,30000,afternoon,7,22
7/19/2025,25OSOBNN,Quận Hoàng Mai,Quận Hoàng Mai,9.09,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,3,3,HAN,INTERNAL,32964.4,16,76,160000,31000,afternoon,7,89
7/19/2025,25R07M88,Quận Long Biên,Quận Hoàng Mai,12.89,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,43713.6,14,14,220000,40000,morning,7,33
7/19/2025,256GGDEN,Quận Ba Đình,Quận Hà Đông,8.82,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,2,2,HAN,INTERNAL,27868,15,40,0,25000,morning,7,20
7/19/2025,25G0UU0P,Quận Cầu Giấy,Huyện Thanh Trì,9.28,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,26688.2,12,12,0,25000,morning,7,44
7/19/2025,251F8SC3,Quận Cầu Giấy,Quận Hà Đông,9.41,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,28284.4,22,66,630000,28000,morning,7,48
7/19/2025,25YIWQMM,Quận Hà Đông,Quận Ba Đình,13.87,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,38151.33,5,5,0,38000,morning,7,57
7/19/2025,255XA2QE,Quận Bắc Từ Liêm,Quận Thanh Xuân,11.93,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,34628.67,39,39,0,33000,morning,7,55
7/19/2025,25WLPLK0,Quận Hà Đông,Quận Hoàng Mai,13.41,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,HAN,INTERNAL,40987,39,88,430000,37000,morning,7,57
7/19/2025,258ODU5Q,Quận Đống Đa,Quận Cầu Giấy,7.68,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,24109.33,14,44,0,24000,morning,7,33
7/19/2025,2536KJRF,Quận Cầu Giấy,Quận Tây Hồ,7.88,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,2,2,HAN,INTERNAL,29540.67,24,54,0,30000,morning,7,34
7/19/2025,25LDZWPP,Quận Hoàng Mai,Quận Cầu Giấy,11.87,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,34088.67,15,15,0,33000,morning,7,90
7/19/2025,25R6TH1I,Quận Nam Từ Liêm,Quận Long Biên,14.96,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,3,3,HAN,INTERNAL,58368,3,101,0,37000,morning,7,52
7/19/2025,25OKDIEO,Quận Long Biên,Quận Nam Từ Liêm,18.38,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,46910.4,22,22,0,45000,morning,7,56
7/19/2025,25AC7JDF,Quận Hà Đông,Quận Bắc Từ Liêm,15.07,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,43901,65,65,0,47000,afternoon,7,52
7/19/2025,25VKAEJ8,Quận Long Biên,Quận Long Biên,6.09,HAN-POOL,8,SAMEDAY,1,2,HAN,POOL,32000,80,99,0,25000,morning,7,46
7/19/2025,25F6WP4T,Quận Hoàng Mai,Quận Bắc Từ Liêm,15.76,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,HAN,INTERNAL,44018.4,2,2,400000,39000,morning,7,59
7/19/2025,25C9GI0P,Quận Hoàng Mai,Quận Hà Đông,9.33,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,28131,30,30,0,29000,morning,7,83
7/19/2025,25PDFH8V,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,15.91,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,33419.33,7,44,10000,39000,morning,7,50
7/19/2025,250TM3QZ,Quận Bắc Từ Liêm,Quận Bắc Từ Liêm,5.7,HAN-POOL,16,SAMEDAY,0,1,HAN,POOL,38000,89,89,0,30000,afternoon,7,7
7/19/2025,25C2ZB8O,Quận Bắc Từ Liêm,Quận Hoàng Mai,17.98,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,HAN,INTERNAL,40391.33,11,11,590000,39000,morning,7,51
7/19/2025,25ILKWGZ,Quận Cầu Giấy,Quận Hoàn Kiếm,7.06,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,31699.4,17,17,0,24000,morning,7,44
7/19/2025,25L1STCA,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,12.19,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,2,2,HAN,INTERNAL,40018.5,1,27,0,41000,afternoon,7,45
7/19/2025,25WOS8PJ,Quận Nam Từ Liêm,Huyện Thanh Trì,15.41,HAN-SAMEDAY-INTERNAL,7,SAMEDAY,3,3,HAN,INTERNAL,52146.67,78,122,850000,39000,morning,7,17
7/19/2025,2540J4JC,Quận Hoàng Mai,Quận Nam Từ Liêm,6.85,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,25326.67,17,17,0,25000,morning,7,90
7/19/2025,25V3SLLU,Quận Tây Hồ,Quận Bắc Từ Liêm,8.15,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,2,2,HAN,INTERNAL,27144,50,76,0,25000,morning,7,18
7/19/2025,255Y5EN2,Quận Bắc Từ Liêm,Quận Hoàn Kiếm,10.33,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,35508.67,7,7,0,38000,morning,7,42
7/19/2025,25U8DVLQ,Huyện Thanh Trì,Quận Hoàn Kiếm,9.54,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,1,1,HAN,INTERNAL,31795.67,64,64,0,29000,morning,7,28
7/19/2025,25ZMZPUM,Quận Hà Đông,Quận Cầu Giấy,9.97,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,37574,19,45,0,29000,morning,7,78
7/19/2025,2509ZA2Q,Quận Nam Từ Liêm,Quận Thanh Xuân,8.51,HAN-POOL,11,SAMEDAY,2,3,HAN,POOL,44000,26,95,0,29000,morning,7,52
7/19/2025,250EN5XC,Quận Thanh Xuân,Quận Nam Từ Liêm,12.69,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,4,4,HAN,INTERNAL,41076.2,10,90,0,33000,morning,7,36
7/19/2025,25CKN53C,Quận Long Biên,Quận Cầu Giấy,8.81,HAN-SAMEDAY-INTERNAL,12,SAMEDAY,1,1,HAN,INTERNAL,31728.67,15,15,275000,30000,morning,7,33
7/19/2025,25C1AG44,Quận Hoàng Mai,Quận Bắc Từ Liêm,19.59,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,46430,4,45,0,44000,morning,7,83
7/19/2025,25QQHTGT,Quận Tây Hồ,Quận Tây Hồ,7.4,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,28779,95,95,0,25000,morning,7,27
7/19/2025,25HUV9ST,Quận Hoàng Mai,Quận Hà Đông,11.72,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,42001.6,5,5,585000,33000,morning,7,90
7/19/2025,253ET7LT,Quận Ba Đình,Quận Nam Từ Liêm,9.19,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,2,2,HAN,INTERNAL,29820.8,27,52,0,25000,morning,7,20
7/19/2025,258ZDRN8,Huyện Thanh Trì,Huyện Thanh Trì,8.83,HAN-POOL,8,SAMEDAY,3,4,HAN,POOL,46000,21,115,0,25000,morning,7,34
7/19/2025,252T48L8,Huyện Thanh Trì,Quận Nam Từ Liêm,17.04,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,44189.6,1,1,0,39000,morning,7,42
7/19/2025,253CUOWU,Quận Tây Hồ,Quận Bắc Từ Liêm,12.4,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,35144,2,2,0,33000,morning,7,27
7/19/2025,25W7IV3F,Quận Hà Đông,Quận Long Biên,18.71,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,107901,59,118,0,39000,morning,7,67
7/19/2025,25G5PMPX,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,9.92,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,24109.33,1,1,0,25000,morning,7,45
7/19/2025,25CITD25,Huyện Thanh Trì,Quận Hoàng Mai,8.54,HAN-POOL,8,SAMEDAY,1,2,HAN,POOL,40000,70,95,0,25000,morning,7,34
7/19/2025,25ZIDVLZ,Quận Hoàng Mai,Quận Hà Đông,11.94,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,2,2,HAN,INTERNAL,53216.75,2,12,238000,41000,afternoon,7,77
7/19/2025,25ZR0DNU,Quận Hà Đông,Quận Nam Từ Liêm,8.81,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,25728.17,14,14,110000,29000,morning,7,78
7/19/2025,25WLU6XX,Quận Long Biên,Quận Hoàng Mai,14.98,HAN-POOL,14,SAMEDAY,1,2,HAN,POOL,75000,69,97,530000,40000,afternoon,7,49
7/19/2025,25YV2FP4,Quận Cầu Giấy,Quận Long Biên,14.81,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,4,4,HAN,INTERNAL,43832,8,83,0,33000,morning,7,51
7/19/2025,25BKWWUF,Quận Đống Đa,Quận Long Biên,10.1,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,5,5,HAN,INTERNAL,38208,20,99,400000,33000,morning,7,32
7/19/2025,25JN6SOU,Quận Đống Đa,Quận Bắc Từ Liêm,7.28,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,31396.67,12,12,255000,31000,afternoon,7,49
7/19/2025,258OYTER,Quận Hoàng Mai,Quận Bắc Từ Liêm,12.01,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,30008,28,28,250000,33000,morning,7,90
7/19/2025,25ZUHVZ6,Quận Tây Hồ,Quận Tây Hồ,6.35,HAN-POOL,13,SAMEDAY,1,2,HAN,POOL,33000,55,99,0,30000,afternoon,7,22
7/19/2025,25A2TMVS,Quận Hai Bà Trưng,Quận Bắc Từ Liêm,13.28,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,44167.6,2,2,0,41000,afternoon,7,45
7/19/2025,2568WIP8,Quận Nam Từ Liêm,Huyện Thanh Trì,9,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,38146.67,0,0,0,25000,morning,7,61
7/19/2025,25466ZTC,Quận Ba Đình,Quận Bắc Từ Liêm,12.53,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,44270.6,30,30,0,41000,afternoon,7,22
7/19/2025,25RNZP39,Quận Cầu Giấy,Quận Nam Từ Liêm,9.62,HAN-POOL,12,SAMEDAY,2,3,HAN,POOL,49000,34,99,0,31000,morning,7,34
7/19/2025,25SJPFL5,Quận Đống Đa,Quận Bắc Từ Liêm,8.5,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,5,5,HAN,INTERNAL,40336.5,6,96,220000,30000,afternoon,7,49
7/19/2025,25XYZJU7,Quận Long Biên,Quận Hoàng Mai,12.43,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,41552.83,16,16,0,41000,afternoon,7,49
7/19/2025,25W2P5JE,Quận Long Biên,Quận Đống Đa,13.58,HAN-POOL,14,SAMEDAY,0,1,HAN,POOL,69000,97,97,0,40000,afternoon,7,49
7/19/2025,25XO2XY0,Quận Cầu Giấy,Quận Hà Đông,7.44,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,37578,8,8,200000,31000,afternoon,7,44
7/19/2025,25L9OSDE,Quận Long Biên,Quận Hoàng Mai,13.49,HAN-SAMEDAY-INTERNAL,7,SAMEDAY,1,1,HAN,INTERNAL,37223.2,52,52,0,33000,morning,7,15
7/19/2025,25HWL8H4,Quận Bắc Từ Liêm,Quận Hoàng Mai,19.28,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,2,2,HAN,INTERNAL,39278.67,32,52,0,39000,morning,7,51
7/19/2025,257KJTG1,Quận Bắc Từ Liêm,Quận Đống Đa,12.48,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,HAN,INTERNAL,37236,12,12,0,33000,morning,7,51
7/19/2025,25KDW788,Quận Hai Bà Trưng,Quận Long Biên,6.19,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,24165,0,0,0,25000,morning,7,50
7/19/2025,254VMZCZ,Quận Nam Từ Liêm,Quận Hoàn Kiếm,15.1,HAN-SAMEDAY-INTERNAL,15,SAMEDAY,1,1,HAN,INTERNAL,54313.25,0,0,0,47000,afternoon,7,50
7/19/2025,25U83P4Q,Huyện Thanh Trì,Quận Nam Từ Liêm,8.08,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,25326.67,4,24,0,25000,morning,7,42
7/19/2025,25AL4MXU,Quận Hà Đông,Huyện Thanh Trì,9.78,HAN-POOL,9,SAMEDAY,1,2,HAN,POOL,50000,11,98,380000,24000,morning,7,67
7/19/2025,25J5TL6S,Quận Hoàng Mai,Quận Nam Từ Liêm,11.29,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,2,2,HAN,INTERNAL,42561.2,10,39,0,41000,afternoon,7,77
7/19/2025,25M95W9J,Quận Cầu Giấy,Quận Hà Đông,10.53,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,HAN,INTERNAL,37720.2,3,28,0,38000,morning,7,37
7/19/2025,255D6EID,Quận Hai Bà Trưng,Quận Long Biên,7.87,HAN-POOL,15,SAMEDAY,2,3,HAN,POOL,52000,25,98,0,31000,afternoon,7,23
7/19/2025,25P0BATY,Quận Nam Từ Liêm,Quận Hoàng Mai,9.41,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,29748.6,2,74,0,25000,morning,7,61
7/19/2025,2554TVLT,Quận Long Biên,Quận Hoàng Mai,13.23,HAN-POOL,16,SAMEDAY,0,1,HAN,POOL,84000,83,83,0,41000,afternoon,7,9
7/19/2025,25W0E3JE,Quận Thanh Xuân,Quận Tây Hồ,9.11,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,28478.4,16,26,0,25000,morning,7,36
7/19/2025,25G7U1IE,Huyện Thanh Trì,Quận Ba Đình,16.79,HAN-SAMEDAY-INTERNAL,8,SAMEDAY,1,1,HAN,INTERNAL,44189.6,31,31,0,39000,morning,7,34
7/19/2025,25MIV1OH,Quận Long Biên,Quận Hoàng Mai,11.06,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,41552.83,90,90,0,41000,afternoon,7,46
7/19/2025,2577HNYZ,Quận Hoàn Kiếm,Quận Nam Từ Liêm,12.13,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,37820.8,4,29,0,33000,morning,7,22
7/19/2025,25Z58363,Quận Thanh Xuân,Quận Hoàng Mai,9.12,HAN-SAMEDAY-INTERNAL,13,SAMEDAY,1,1,HAN,INTERNAL,35523.25,58,58,0,31000,afternoon,7,42
7/19/2025,25W5RETG,Quận Hai Bà Trưng,Quận Thanh Xuân,4.61,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,22486.67,22,59,0,23000,morning,7,50
7/19/2025,25XPS72W,Huyện Thanh Trì,Quận Tây Hồ,18.99,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,2,2,HAN,INTERNAL,43839.2,0,27,0,39000,morning,7,42
7/19/2025,253HEZLX,Quận Ba Đình,Quận Hai Bà Trưng,9.75,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,27012.67,4,4,0,25000,morning,7,31
7/19/2025,253WXTZU,Quận Hoàn Kiếm,Quận Long Biên,9.78,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,3,3,HAN,INTERNAL,27220.4,0,23,0,29000,morning,7,16
7/19/2025,25MNB24O,Quận Hai Bà Trưng,Quận Cầu Giấy,10.63,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,2,2,HAN,INTERNAL,46076.2,12,30,0,38000,morning,7,45
7/19/2025,25YRAC20,Quận Hoàng Mai,Quận Long Biên,14.68,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,1,1,HAN,INTERNAL,43208,0,0,655000,37000,morning,7,83
7/19/2025,25VHNL1W,Quận Nam Từ Liêm,Quận Hoàng Mai,14.59,HAN-SAMEDAY-INTERNAL,14,SAMEDAY,1,1,HAN,INTERNAL,39209.75,4,4,670000,41000,afternoon,7,73
7/19/2025,25KFGJT2,Quận Long Biên,Quận Đống Đa,7.63,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,HAN,INTERNAL,28426.8,32,50,0,28000,morning,7,48
7/19/2025,25EA3U65,Quận Hoàng Mai,Quận Hà Đông,13.96,HAN-SAMEDAY-INTERNAL,15,SAMEDAY,1,1,HAN,INTERNAL,39127.8,52,52,0,41000,afternoon,7,48
7/19/2025,25JBGRIP,Quận Hoàn Kiếm,Quận Nam Từ Liêm,8.63,HAN-SAMEDAY-INTERNAL,11,SAMEDAY,2,2,HAN,INTERNAL,26510,26,55,0,29000,morning,7,16
7/19/2025,25KFDSMX,Quận Thanh Xuân,Quận Bắc Từ Liêm,9.66,HAN-SAMEDAY-INTERNAL,10,SAMEDAY,5,5,HAN,INTERNAL,24860.67,5,83,0,29000,morning,7,53
7/19/2025,25O9DCMT,Quận Cầu Giấy,Quận Hoàng Mai,12.09,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,3,3,HAN,INTERNAL,43158.33,20,99,0,33000,morning,7,44
7/19/2025,25LJPR9I,Quận Bắc Từ Liêm,Huyện Thanh Trì,18.45,HAN-SAMEDAY-INTERNAL,9,SAMEDAY,1,1,HAN,INTERNAL,40355.33,15,15,0,39000,morning,7,55
